rpm,engine_temp,oil_temp,oil_pressure,fuel_flow,manifold_pressure,exhaust_gas_temp,vibration,engine_load,altitude,ambient_temp,throttle,temperature_rate,vibration_rate,oil_pressure_rate,residual_engine_temp,residual_oil_pressure,residual_vibration,residual_exhaust_gas_temp,composite_residual_norm,fault_class
4030.3,89.6,84.4,3.92,18.42,27.65,747.2,6.14,58.0,8145.0,18.9,51.7,0.0,6.0,12.0,0.0,-0.01,4.63,0.4,9.09,VIBRATION_ANOMALY
4029.7,89.5,84.4,3.94,18.51,27.67,747.2,6.12,57.8,8145.0,18.9,51.7,-60.0,-18.0,12.0,0.0,0.01,4.61,0.7,9.06,VIBRATION_ANOMALY
4030.7,89.6,84.3,3.93,18.57,27.67,747.5,6.15,58.2,8145.0,18.9,51.7,0.0,42.0,12.0,0.0,0.0,4.64,0.4,9.11,VIBRATION_ANOMALY
4028.2,89.6,84.3,3.91,18.4,27.65,746.9,6.1,58.0,8145.0,18.9,51.7,0.0,-30.0,0.0,0.0,-0.02,4.59,0.1,9.02,VIBRATION_ANOMALY
4029.5,89.6,84.3,3.92,18.5,27.67,747.3,6.18,58.2,8145.0,18.9,51.7,-60.0,36.0,-6.0,0.0,-0.01,4.67,0.2,9.17,VIBRATION_ANOMALY
4027.5,89.6,84.3,3.94,18.56,27.69,747.4,6.14,58.0,8145.0,18.9,51.7,0.0,0.0,12.0,0.0,0.01,4.63,0.6,9.09,VIBRATION_ANOMALY
4030.6,89.6,84.3,3.93,18.44,27.63,746.7,6.1,57.8,8145.0,18.9,51.7,0.0,-36.0,12.0,0.1,0.0,4.59,0.2,9.02,VIBRATION_ANOMALY
4032.9,89.4,84.4,3.91,18.44,27.6,746.3,6.15,57.6,8145.0,18.9,51.7,-120.0,0.0,-18.0,-0.1,-0.02,4.64,0.2,9.11,VIBRATION_ANOMALY
4031.2,89.5,84.4,3.93,18.5,27.65,746.8,6.09,58.3,8145.0,18.9,51.7,-60.0,-48.0,0.0,-0.1,0.0,4.58,-0.5,9.0,VIBRATION_ANOMALY
3770.9,87.5,83.5,3.82,15.2,24.35,737.5,6.69,52.5,11528.0,18.6,45.7,60.0,-36.0,12.0,0.0,0.0,5.26,-0.1,10.33,VIBRATION_ANOMALY
3769.7,87.5,83.5,3.81,15.04,24.21,737.6,6.72,52.7,11528.0,18.6,45.7,60.0,18.0,0.0,-0.1,-0.01,5.29,-0.3,10.39,VIBRATION_ANOMALY
3771.8,87.5,83.6,3.8,15.19,24.26,737.8,6.7,52.5,11528.0,18.6,45.7,60.0,-12.0,-6.0,0.0,-0.02,5.27,0.2,10.35,VIBRATION_ANOMALY
3771.0,87.5,83.6,3.82,15.08,24.26,737.6,6.76,52.6,11528.0,18.6,45.7,120.0,18.0,12.0,-0.1,0.0,5.33,-0.1,10.47,VIBRATION_ANOMALY
3768.2,87.6,83.6,3.79,15.24,24.3,738.5,6.77,52.6,11528.0,18.6,45.7,180.0,-18.0,-18.0,0.0,-0.03,5.34,0.8,10.49,VIBRATION_ANOMALY
3769.2,87.6,83.6,3.8,15.36,24.37,737.7,6.7,52.8,11528.0,18.6,45.7,120.0,-6.0,-6.0,0.0,-0.02,5.27,-0.3,10.35,VIBRATION_ANOMALY
3768.0,87.6,83.6,3.81,15.27,24.31,737.9,6.72,52.3,11528.0,18.6,45.7,120.0,-30.0,6.0,0.1,-0.01,5.29,0.7,10.39,VIBRATION_ANOMALY
3768.5,87.6,83.6,3.81,15.22,24.24,737.5,6.71,52.4,11528.0,18.6,45.7,120.0,6.0,6.0,0.1,-0.01,5.28,0.1,10.37,VIBRATION_ANOMALY
3769.4,87.6,83.5,3.82,15.24,24.26,737.7,6.73,52.4,11528.0,18.6,45.7,120.0,-18.0,12.0,0.1,0.0,5.3,0.3,10.41,VIBRATION_ANOMALY
3767.1,87.7,83.5,3.82,15.3,24.31,737.5,6.67,52.3,11528.0,18.6,45.7,120.0,0.0,0.0,0.2,0.0,5.24,0.3,10.29,VIBRATION_ANOMALY
3763.7,87.6,83.5,3.82,15.21,24.3,737.8,6.74,52.2,11528.0,18.6,45.7,120.0,18.0,0.0,0.1,0.0,5.31,0.7,10.43,VIBRATION_ANOMALY
3767.3,87.6,83.5,3.81,15.05,24.22,737.8,6.74,52.6,11528.0,18.6,45.7,60.0,30.0,-6.0,0.0,-0.01,5.31,0.1,10.43,VIBRATION_ANOMALY
3766.4,87.6,83.5,3.79,15.26,24.33,738.0,6.75,52.3,11528.0,18.6,45.7,60.0,18.0,-12.0,0.1,-0.03,5.32,0.8,10.45,VIBRATION_ANOMALY
3769.0,87.6,83.5,3.81,15.13,24.26,738.0,6.68,52.7,11528.0,18.6,45.7,60.0,-12.0,6.0,0.0,-0.01,5.25,0.1,10.31,VIBRATION_ANOMALY
3771.9,87.5,83.5,3.82,15.24,24.23,737.8,6.7,52.1,11528.0,18.6,45.7,0.0,-36.0,0.0,0.0,0.0,5.27,0.9,10.35,VIBRATION_ANOMALY
4974.2,106.9,91.9,4.17,25.33,30.84,778.4,7.36,77.9,7126.0,22.4,73.6,360.0,24.0,-6.0,-0.8,0.08,5.55,-1.2,10.91,VIBRATION_ANOMALY
4975.7,107.0,92.0,4.15,25.37,30.89,779.9,7.33,78.0,7126.0,22.4,73.6,360.0,-30.0,-24.0,-0.7,0.06,5.52,0.1,10.85,VIBRATION_ANOMALY
4971.8,107.0,92.0,4.15,25.29,30.85,780.4,7.36,77.6,7126.0,22.4,73.6,300.0,6.0,-18.0,-0.6,0.06,5.55,1.3,10.91,VIBRATION_ANOMALY
4972.6,107.1,92.1,4.15,25.35,30.88,779.7,7.35,77.6,7126.0,22.4,73.6,300.0,36.0,-12.0,-0.5,0.06,5.54,0.6,10.89,VIBRATION_ANOMALY
4969.5,107.1,92.1,4.15,25.37,30.93,779.4,7.31,77.9,7126.0,22.4,73.6,240.0,-6.0,-6.0,-0.6,0.06,5.5,-0.2,10.81,VIBRATION_ANOMALY
4970.6,107.1,92.2,4.15,25.26,30.85,780.2,7.31,77.9,7126.0,22.4,73.6,300.0,-12.0,-12.0,-0.6,0.06,5.5,0.6,10.81,VIBRATION_ANOMALY
4971.2,107.1,92.3,4.15,25.32,30.91,780.3,7.32,78.0,7126.0,22.4,73.6,240.0,0.0,-6.0,-0.6,0.06,5.51,0.5,10.83,VIBRATION_ANOMALY
4971.4,107.2,92.3,4.13,25.23,30.88,780.0,7.32,78.1,7126.0,22.4,73.6,300.0,-18.0,-24.0,-0.5,0.04,5.51,0.0,10.83,VIBRATION_ANOMALY
4970.2,107.2,92.4,4.14,25.27,30.83,780.6,7.37,77.8,7126.0,22.4,73.6,240.0,30.0,-6.0,-0.5,0.05,5.56,1.1,10.93,VIBRATION_ANOMALY
4972.3,107.3,92.4,4.16,25.25,30.84,780.6,7.32,78.0,7126.0,22.4,73.6,240.0,6.0,-6.0,-0.4,0.07,5.51,0.8,10.83,VIBRATION_ANOMALY
4975.3,107.3,92.4,4.13,25.28,30.85,780.8,7.31,78.0,7126.0,22.4,73.6,240.0,-24.0,-12.0,-0.4,0.04,5.5,1.0,10.81,VIBRATION_ANOMALY
4973.6,107.3,92.5,4.13,25.39,30.9,780.3,7.28,77.7,7126.0,22.4,73.6,240.0,-48.0,-24.0,-0.4,0.04,5.47,1.0,10.75,VIBRATION_ANOMALY
4974.0,107.3,92.6,4.14,25.43,30.97,779.9,7.3,77.7,7126.0,22.4,73.6,180.0,-18.0,-6.0,-0.4,0.05,5.49,0.6,10.79,VIBRATION_ANOMALY
4975.4,107.3,92.6,4.14,25.26,30.87,779.4,7.33,77.9,7126.0,22.4,73.6,180.0,-18.0,-6.0,-0.4,0.05,5.52,-0.2,10.85,VIBRATION_ANOMALY
4969.7,107.3,92.7,4.15,25.3,30.86,779.8,7.32,78.1,7126.0,22.4,73.6,120.0,-18.0,0.0,-0.4,0.06,5.51,-0.2,10.83,VIBRATION_ANOMALY
4698.6,103.8,92.2,4.01,23.8,30.76,768.1,7.58,71.8,6436.0,23.1,67.3,-60.0,54.0,6.0,0.4,-0.02,5.86,-1.0,11.51,VIBRATION_ANOMALY
4700.2,103.8,92.2,4.02,23.81,30.73,769.0,7.52,72.4,6436.0,23.1,67.3,-60.0,-6.0,0.0,0.3,0.0,5.8,-1.1,11.39,VIBRATION_ANOMALY
4700.2,103.8,92.3,4.03,23.87,30.86,768.8,7.61,71.9,6436.0,23.1,67.3,-60.0,48.0,12.0,0.4,0.0,5.89,-0.5,11.57,VIBRATION_ANOMALY
4698.3,103.7,92.2,4.01,23.87,30.77,770.0,7.51,71.6,6436.0,23.1,67.3,-120.0,6.0,0.0,0.3,-0.02,5.79,1.2,11.37,VIBRATION_ANOMALY
4700.6,103.7,92.2,4.04,23.73,30.79,768.5,7.53,72.0,6436.0,23.1,67.3,-180.0,18.0,18.0,0.2,0.01,5.81,-1.0,11.41,VIBRATION_ANOMALY
4700.5,103.7,92.3,4.02,23.75,30.77,768.8,7.54,72.2,6436.0,23.1,67.3,-120.0,0.0,12.0,0.2,0.0,5.82,-1.0,11.43,VIBRATION_ANOMALY
4699.9,103.7,92.3,4.02,23.75,30.82,768.6,7.54,72.1,6436.0,23.1,67.3,-120.0,0.0,6.0,0.2,-0.01,5.82,-1.0,11.43,VIBRATION_ANOMALY
4699.7,103.7,92.2,4.01,23.71,30.78,769.1,7.51,72.0,6436.0,23.1,67.3,-120.0,-18.0,-6.0,0.2,-0.02,5.79,-0.4,11.37,VIBRATION_ANOMALY
4699.7,103.7,92.3,4.01,23.87,30.8,769.0,7.56,72.0,6436.0,23.1,67.3,-120.0,24.0,0.0,0.2,-0.02,5.84,-0.5,11.47,VIBRATION_ANOMALY
4698.6,103.7,92.3,4.0,23.77,30.79,769.3,7.5,72.1,6436.0,23.1,67.3,-120.0,-36.0,-6.0,0.2,-0.03,5.78,-0.3,11.35,VIBRATION_ANOMALY
4698.2,103.6,92.3,4.02,23.89,30.88,769.4,7.61,71.9,6436.0,23.1,67.3,-120.0,36.0,0.0,0.2,-0.01,5.89,0.1,11.57,VIBRATION_ANOMALY
4698.0,103.7,92.3,4.02,23.87,30.86,769.3,7.5,72.2,6436.0,23.1,67.3,-60.0,-48.0,6.0,0.2,0.0,5.78,-0.5,11.35,VIBRATION_ANOMALY
4700.2,103.7,92.3,4.01,23.84,30.79,769.7,7.55,72.0,6436.0,23.1,67.3,-60.0,18.0,-6.0,0.2,-0.02,5.83,0.2,11.45,VIBRATION_ANOMALY
4696.3,103.7,92.3,3.99,23.86,30.82,769.5,7.52,72.3,6436.0,23.1,67.3,-60.0,-54.0,-24.0,0.2,-0.03,5.8,-0.5,11.39,VIBRATION_ANOMALY
4698.1,103.7,92.3,4.01,23.72,30.84,769.3,7.56,72.3,6436.0,23.1,67.3,0.0,30.0,0.0,0.2,-0.01,5.84,-0.7,11.47,VIBRATION_ANOMALY
4461.0,96.1,87.6,4.05,18.24,24.61,763.5,6.95,67.1,13455.0,14.6,61.8,0.0,-6.0,12.0,0.2,-0.02,5.31,0.2,10.43,VIBRATION_ANOMALY
4463.1,96.2,87.6,4.04,18.3,24.58,763.5,6.92,67.0,13455.0,14.6,61.8,120.0,24.0,6.0,0.3,-0.03,5.28,0.4,10.37,VIBRATION_ANOMALY
4463.5,96.1,87.5,4.04,18.19,24.57,762.6,6.93,67.2,13455.0,14.6,61.8,0.0,-12.0,-6.0,0.2,-0.03,5.29,-0.9,10.39,VIBRATION_ANOMALY
4463.1,96.1,87.5,4.03,18.31,24.58,763.5,6.92,67.0,13455.0,14.6,61.8,60.0,-24.0,-12.0,0.2,-0.04,5.28,0.4,10.37,VIBRATION_ANOMALY
4462.3,96.0,87.4,4.05,18.31,24.58,763.8,6.9,67.4,13455.0,14.6,61.8,0.0,-24.0,6.0,0.0,-0.02,5.26,0.0,10.33,VIBRATION_ANOMALY
4463.0,96.1,87.3,4.06,18.42,24.66,763.6,6.94,67.2,13455.0,14.6,61.8,60.0,0.0,12.0,0.2,-0.01,5.3,0.1,10.41,VIBRATION_ANOMALY
4460.0,96.0,87.3,4.05,18.38,24.61,763.7,6.9,67.1,13455.0,14.6,61.8,0.0,12.0,-6.0,0.1,-0.02,5.26,0.4,10.33,VIBRATION_ANOMALY
4463.4,96.0,87.3,4.07,18.3,24.58,763.9,6.93,67.3,13455.0,14.6,61.8,-60.0,30.0,18.0,0.1,0.0,5.29,0.3,10.39,VIBRATION_ANOMALY
4462.1,96.1,87.3,4.04,18.2,24.54,763.9,6.89,67.2,13455.0,14.6,61.8,0.0,-6.0,-6.0,0.2,-0.03,5.25,0.4,10.31,VIBRATION_ANOMALY
4457.1,96.0,87.2,4.05,18.36,24.58,764.0,6.95,67.2,13455.0,14.6,61.8,-120.0,36.0,6.0,0.1,-0.02,5.31,0.5,10.43,VIBRATION_ANOMALY
4459.0,96.0,87.2,4.07,18.27,24.59,762.4,6.88,67.2,13455.0,14.6,61.8,-120.0,6.0,24.0,0.1,0.0,5.24,-1.1,10.29,VIBRATION_ANOMALY
4460.0,96.2,87.2,4.05,18.36,24.57,762.2,6.93,67.0,13455.0,14.6,61.8,60.0,-12.0,0.0,0.3,-0.02,5.29,-0.9,10.39,VIBRATION_ANOMALY
4461.9,96.1,87.2,4.05,18.28,24.58,763.3,6.94,67.5,13455.0,14.6,61.8,-60.0,12.0,6.0,0.1,-0.02,5.3,-0.6,10.41,VIBRATION_ANOMALY
4461.9,96.1,87.2,4.06,18.33,24.62,762.8,6.93,67.0,13455.0,14.6,61.8,0.0,0.0,12.0,0.2,-0.01,5.29,-0.3,10.39,VIBRATION_ANOMALY
4461.8,96.0,87.3,4.04,18.35,24.67,763.7,6.95,67.3,13455.0,14.6,61.8,-60.0,18.0,6.0,0.1,-0.03,5.31,0.1,10.43,VIBRATION_ANOMALY
3740.5,94.6,89.2,3.65,15.64,25.71,733.4,7.41,51.5,9731.0,26.8,45.1,0.0,-18.0,6.0,0.1,0.01,5.99,-0.4,11.77,VIBRATION_ANOMALY
3741.8,94.5,89.1,3.64,15.64,25.65,733.2,7.39,51.6,9731.0,26.8,45.1,-60.0,-36.0,0.0,0.0,0.0,5.97,-0.8,11.73,VIBRATION_ANOMALY
3742.8,94.5,89.1,3.62,15.7,25.7,734.2,7.45,51.9,9731.0,26.8,45.1,-60.0,6.0,-18.0,-0.1,-0.02,6.02,-0.3,11.82,VIBRATION_ANOMALY
3743.4,94.5,89.1,3.65,15.64,25.64,734.4,7.43,51.7,9731.0,26.8,45.1,-60.0,12.0,0.0,-0.1,0.01,6.01,0.2,11.8,VIBRATION_ANOMALY
3744.3,94.5,89.1,3.64,15.63,25.6,735.0,7.44,51.4,9731.0,26.8,45.1,-60.0,0.0,-6.0,0.0,0.0,6.02,1.3,11.82,VIBRATION_ANOMALY
3746.7,94.6,89.1,3.63,15.74,25.68,735.2,7.39,51.9,9731.0,26.8,45.1,0.0,-24.0,-6.0,0.0,-0.01,5.96,0.7,11.71,VIBRATION_ANOMALY
3745.8,94.6,89.2,3.64,15.7,25.65,734.9,7.49,51.7,9731.0,26.8,45.1,60.0,24.0,0.0,0.0,0.0,6.07,0.7,11.92,VIBRATION_ANOMALY
3745.9,94.6,89.2,3.64,15.76,25.65,734.1,7.4,51.8,9731.0,26.8,45.1,0.0,0.0,-6.0,0.0,0.0,5.97,-0.2,11.73,VIBRATION_ANOMALY
3746.8,94.6,89.2,3.64,15.76,25.61,733.7,7.39,52.0,9731.0,26.8,45.1,0.0,-30.0,6.0,0.0,0.0,5.96,-1.0,11.71,VIBRATION_ANOMALY
3743.2,94.6,89.3,3.63,15.71,25.65,734.8,7.46,52.0,9731.0,26.8,45.1,0.0,48.0,-6.0,0.0,-0.01,6.03,0.1,11.84,VIBRATION_ANOMALY
3744.3,94.7,89.3,3.65,15.57,25.65,735.0,7.43,51.7,9731.0,26.8,45.1,60.0,0.0,6.0,0.1,0.01,6.01,0.8,11.81,VIBRATION_ANOMALY
3744.0,94.7,89.3,3.64,15.71,25.6,733.7,7.44,51.8,9731.0,26.8,45.1,60.0,18.0,-6.0,0.1,0.0,6.01,-0.6,11.8,VIBRATION_ANOMALY
3743.2,94.7,89.3,3.64,15.71,25.61,734.1,7.43,52.1,9731.0,26.8,45.1,120.0,24.0,0.0,0.1,0.0,6.0,-0.7,11.79,VIBRATION_ANOMALY
3740.9,94.6,89.2,3.66,15.63,25.62,733.8,7.4,52.0,9731.0,26.8,45.1,60.0,-30.0,24.0,0.0,0.02,5.97,-0.9,11.73,VIBRATION_ANOMALY
3745.2,94.7,89.1,3.62,15.71,25.62,733.1,7.42,51.7,9731.0,26.8,45.1,120.0,-6.0,-18.0,0.1,-0.02,6.0,-1.1,11.79,VIBRATION_ANOMALY
4233.3,99.8,90.6,3.85,19.35,27.9,753.8,6.54,62.4,8493.0,25.1,56.5,120.0,66.0,-6.0,-0.2,0.02,4.97,1.1,9.76,VIBRATION_ANOMALY
4232.8,99.7,90.6,3.84,19.3,27.81,753.1,6.4,62.1,8493.0,25.1,56.5,60.0,-42.0,-6.0,-0.2,0.01,4.83,0.9,9.49,VIBRATION_ANOMALY
4233.0,99.7,90.6,3.86,19.5,28.01,752.9,6.44,62.1,8493.0,25.1,56.5,0.0,-42.0,0.0,-0.2,0.03,4.87,0.7,9.57,VIBRATION_ANOMALY
4232.7,99.7,90.6,3.83,19.38,27.87,753.2,6.45,62.4,8493.0,25.1,56.5,0.0,12.0,-12.0,-0.3,0.0,4.88,0.5,9.59,VIBRATION_ANOMALY
4228.6,99.7,90.6,3.84,19.19,27.81,753.0,6.46,62.1,8493.0,25.1,56.5,-60.0,-6.0,-6.0,-0.2,0.01,4.89,0.8,9.61,VIBRATION_ANOMALY
4226.2,99.7,90.6,3.83,19.32,27.81,753.4,6.46,62.1,8493.0,25.1,56.5,-60.0,24.0,-12.0,-0.2,0.0,4.89,1.2,9.61,VIBRATION_ANOMALY
4229.6,99.8,90.7,3.82,19.41,27.91,753.6,6.46,62.3,8493.0,25.1,56.5,0.0,-12.0,-12.0,-0.2,-0.01,4.89,1.1,9.61,VIBRATION_ANOMALY
4228.4,99.7,90.7,3.84,19.22,27.9,751.8,6.5,62.2,8493.0,25.1,56.5,-60.0,30.0,-12.0,-0.2,0.01,4.93,-0.6,9.68,VIBRATION_ANOMALY
4229.9,99.7,90.7,3.83,19.36,27.9,751.0,6.43,61.9,8493.0,25.1,56.5,-120.0,-24.0,-6.0,-0.2,0.0,4.86,-0.9,9.55,VIBRATION_ANOMALY
4229.9,99.8,90.7,3.83,19.26,27.92,751.4,6.42,62.1,8493.0,25.1,56.5,-60.0,-54.0,-6.0,-0.1,0.0,4.85,-0.8,9.53,VIBRATION_ANOMALY
4232.0,99.8,90.7,3.85,19.4,27.92,752.1,6.45,61.9,8493.0,25.1,56.5,0.0,-12.0,6.0,-0.1,0.02,4.88,0.2,9.59,VIBRATION_ANOMALY
4231.5,99.9,90.8,3.85,19.35,27.91,751.8,6.51,62.2,8493.0,25.1,56.5,60.0,-18.0,0.0,0.0,0.02,4.94,-0.6,9.7,VIBRATION_ANOMALY
4232.2,99.8,90.8,3.83,19.38,27.84,751.9,6.46,62.4,8493.0,25.1,56.5,60.0,36.0,-6.0,-0.2,0.0,4.89,-0.8,9.61,VIBRATION_ANOMALY
4233.4,99.9,90.8,3.85,19.39,27.88,751.7,6.49,62.0,8493.0,25.1,56.5,120.0,30.0,-6.0,0.0,0.02,4.92,-0.3,9.66,VIBRATION_ANOMALY
4234.3,99.9,90.8,3.83,19.34,27.88,752.1,6.47,62.4,8493.0,25.1,56.5,120.0,12.0,0.0,-0.1,0.0,4.9,-0.6,9.62,VIBRATION_ANOMALY
4655.8,116.0,99.7,3.76,19.09,25.12,766.1,6.34,71.0,13366.0,28.1,66.2,240.0,0.0,-12.0,-0.6,0.06,4.64,-0.4,9.12,VIBRATION_ANOMALY
4657.1,116.0,99.7,3.74,19.13,25.15,765.7,6.37,71.0,13366.0,28.1,66.2,240.0,42.0,-18.0,-0.6,0.04,4.67,-0.8,9.18,VIBRATION_ANOMALY
4652.9,116.0,99.7,3.76,19.18,25.15,765.4,6.31,70.6,13366.0,28.1,66.2,180.0,-30.0,6.0,-0.5,0.06,4.61,-0.5,9.06,VIBRATION_ANOMALY
4653.5,116.1,99.8,3.75,19.11,25.11,766.1,6.33,71.1,13366.0,28.1,66.2,240.0,-12.0,-6.0,-0.6,0.05,4.63,-0.6,9.1,VIBRATION_ANOMALY
4653.3,116.0,99.9,3.76,19.13,25.14,766.3,6.35,71.3,13366.0,28.1,66.2,120.0,12.0,-12.0,-0.7,0.06,4.65,-0.7,9.14,VIBRATION_ANOMALY
4650.7,116.0,100.0,3.75,19.0,25.08,766.1,6.36,71.0,13366.0,28.1,66.2,120.0,6.0,-12.0,-0.6,0.05,4.66,-0.4,9.16,VIBRATION_ANOMALY
4654.4,116.0,100.1,3.75,19.08,25.06,766.6,6.29,71.0,13366.0,28.1,66.2,120.0,-18.0,-6.0,-0.6,0.05,4.59,0.1,9.02,VIBRATION_ANOMALY
4653.5,116.1,100.1,3.73,19.1,25.1,767.2,6.34,71.1,13366.0,28.1,66.2,180.0,30.0,-24.0,-0.6,0.03,4.64,0.5,9.12,VIBRATION_ANOMALY
4652.6,116.1,100.2,3.74,19.09,25.13,766.4,6.35,71.0,13366.0,28.1,66.2,180.0,18.0,-6.0,-0.5,0.04,4.65,-0.1,9.14,VIBRATION_ANOMALY
4654.5,116.1,100.2,3.75,19.07,25.06,766.1,6.33,70.8,13366.0,28.1,66.2,120.0,6.0,-6.0,-0.5,0.05,4.63,-0.1,9.1,VIBRATION_ANOMALY
4653.7,116.1,100.3,3.73,19.04,25.11,766.5,6.31,71.3,13366.0,28.1,66.2,120.0,12.0,-24.0,-0.6,0.03,4.61,-0.5,9.06,VIBRATION_ANOMALY
4654.6,116.1,100.3,3.75,19.14,25.11,766.3,6.29,71.1,13366.0,28.1,66.2,60.0,-30.0,-6.0,-0.6,0.05,4.59,-0.4,9.02,VIBRATION_ANOMALY
4655.8,116.1,100.3,3.73,19.07,25.08,766.4,6.26,71.0,13366.0,28.1,66.2,60.0,-66.0,-6.0,-0.5,0.03,4.56,-0.1,8.96,VIBRATION_ANOMALY
4656.2,116.1,100.4,3.74,19.19,25.17,766.7,6.32,71.2,13366.0,28.1,66.2,60.0,6.0,-12.0,-0.6,0.04,4.62,-0.2,9.08,VIBRATION_ANOMALY
4652.6,116.1,100.3,3.73,18.99,25.07,765.7,6.34,71.0,13366.0,28.1,66.2,0.0,6.0,-12.0,-0.5,0.03,4.64,-0.8,9.12,VIBRATION_ANOMALY
3923.4,80.9,81.0,3.95,16.92,25.78,744.4,7.08,56.1,10111.0,8.8,49.3,-540.0,48.0,6.0,1.2,-0.13,5.6,-1.7,11.03,VIBRATION_ANOMALY
3922.3,80.8,80.9,3.98,17.06,25.76,744.4,7.01,55.7,10111.0,8.8,49.3,-540.0,-6.0,24.0,1.2,-0.1,5.53,-1.0,10.89,VIBRATION_ANOMALY
3923.0,80.8,80.9,3.97,17.09,25.74,744.8,7.04,55.6,10111.0,8.8,49.3,-480.0,36.0,12.0,1.2,-0.11,5.56,-0.5,10.95,VIBRATION_ANOMALY
3923.0,80.7,80.8,3.98,17.05,25.8,744.3,7.05,55.7,10111.0,8.8,49.3,-480.0,12.0,30.0,1.1,-0.1,5.57,-1.1,10.97,VIBRATION_ANOMALY
3919.8,80.7,80.7,3.97,17.03,25.81,745.9,7.02,55.9,10111.0,8.8,49.3,-420.0,-6.0,24.0,1.1,-0.11,5.54,0.1,10.91,VIBRATION_ANOMALY
3920.4,80.7,80.6,3.96,17.0,25.71,745.1,7.0,55.9,10111.0,8.8,49.3,-360.0,-12.0,6.0,1.1,-0.12,5.52,-0.7,10.87,VIBRATION_ANOMALY
3922.0,80.6,80.5,3.96,17.04,25.79,744.8,7.07,55.9,10111.0,8.8,49.3,-360.0,60.0,12.0,1.0,-0.12,5.59,-1.0,11.01,VIBRATION_ANOMALY
3921.4,80.6,80.4,3.99,17.04,25.79,744.4,7.05,55.7,10111.0,8.8,49.3,-360.0,-6.0,18.0,1.0,-0.09,5.57,-1.0,10.96,VIBRATION_ANOMALY
3919.1,80.5,80.3,4.0,17.02,25.78,744.1,6.99,55.8,10111.0,8.8,49.3,-360.0,0.0,18.0,0.9,-0.08,5.51,-1.5,10.84,VIBRATION_ANOMALY
3920.5,80.5,80.2,4.0,17.06,25.79,744.9,7.06,55.7,10111.0,8.8,49.3,-300.0,12.0,24.0,0.9,-0.08,5.58,-0.5,10.98,VIBRATION_ANOMALY
3921.8,80.5,80.1,3.98,17.15,25.83,745.4,7.04,55.8,10111.0,8.8,49.3,-300.0,-12.0,6.0,0.9,-0.1,5.56,-0.2,10.94,VIBRATION_ANOMALY
3925.2,80.5,80.1,3.99,17.06,25.81,745.6,7.02,55.6,10111.0,8.8,49.3,-240.0,-36.0,24.0,0.9,-0.09,5.54,0.3,10.9,VIBRATION_ANOMALY
3922.0,80.4,80.0,3.99,17.15,25.83,746.1,7.03,55.7,10111.0,8.8,49.3,-240.0,12.0,6.0,0.8,-0.09,5.55,0.7,10.92,VIBRATION_ANOMALY
3923.1,80.4,79.9,4.01,17.08,25.78,745.7,6.93,55.8,10111.0,8.8,49.3,-240.0,-66.0,24.0,0.8,-0.07,5.45,0.1,10.72,VIBRATION_ANOMALY
3919.6,80.4,79.8,4.0,17.02,25.8,745.0,7.04,55.7,10111.0,8.8,49.3,-180.0,-6.0,12.0,0.8,-0.08,5.56,-0.4,10.94,VIBRATION_ANOMALY
5090.5,99.1,85.7,4.4,21.53,25.08,786.5,7.41,80.5,15041.0,7.6,76.5,360.0,-12.0,-12.0,-0.9,0.04,5.56,-1.2,10.93,VIBRATION_ANOMALY
5091.0,99.2,85.7,4.42,21.42,25.05,787.4,7.44,80.7,15041.0,7.6,76.5,420.0,12.0,0.0,-0.9,0.06,5.59,-0.7,10.99,VIBRATION_ANOMALY
5091.3,99.3,85.7,4.43,21.58,25.07,787.2,7.46,80.4,15041.0,7.6,76.5,420.0,-6.0,12.0,-0.7,0.07,5.61,-0.4,11.03,VIBRATION_ANOMALY
5094.0,99.3,85.7,4.43,21.56,25.1,787.2,7.48,80.4,15041.0,7.6,76.5,360.0,6.0,0.0,-0.7,0.07,5.63,-0.4,11.07,VIBRATION_ANOMALY
5093.4,99.4,85.7,4.42,21.59,25.06,787.1,7.42,80.4,15041.0,7.6,76.5,360.0,0.0,-12.0,-0.6,0.06,5.57,-0.5,10.95,VIBRATION_ANOMALY
5093.5,99.4,85.8,4.43,21.63,25.11,786.8,7.49,80.6,15041.0,7.6,76.5,300.0,54.0,0.0,-0.7,0.07,5.64,-1.1,11.09,VIBRATION_ANOMALY
5091.1,99.4,85.8,4.41,21.6,25.13,785.5,7.4,80.4,15041.0,7.6,76.5,300.0,-12.0,-6.0,-0.6,0.05,5.55,-2.1,10.91,VIBRATION_ANOMALY
5091.8,99.5,85.9,4.44,21.64,25.13,786.2,7.47,80.3,15041.0,7.6,76.5,300.0,-18.0,12.0,-0.5,0.07,5.62,-1.2,11.05,VIBRATION_ANOMALY
5091.1,99.5,86.0,4.4,21.4,25.01,786.3,7.41,80.6,15041.0,7.6,76.5,300.0,-48.0,-24.0,-0.6,0.04,5.56,-1.6,10.93,VIBRATION_ANOMALY
5092.7,99.5,86.0,4.43,21.58,25.06,787.6,7.44,80.3,15041.0,7.6,76.5,240.0,0.0,-6.0,-0.5,0.06,5.59,0.2,10.99,VIBRATION_ANOMALY
5089.3,99.5,86.1,4.4,21.71,25.12,787.4,7.44,80.3,15041.0,7.6,76.5,240.0,-36.0,-6.0,-0.5,0.03,5.59,0.0,10.98,VIBRATION_ANOMALY
